feature_name,p_value,fold_change,adj_p_value,significant
Feature_395,0.11905277952828237,-0.5897372445695255,0.4733628942759149,False
Feature_396,0.9828933033320255,1.6771940499199527,0.2937470084515414,False
Feature_397,0.0731022178610901,0.5278518080872597,0.3251710814991596,True
Feature_398,0.09625030832386267,-1.3700136658386617,0.20909420023895797,False
Feature_399,0.0027113468797582974,1.5696919032316816,0.14244710706377406,False
Feature_400,0.15400811505488876,0.51603597284701,0.3380239576413313,False
Feature_401,0.014209448254196056,0.25255195497405253,0.6344862711140842,True
Feature_402,0.015949967109478134,-1.5760815279259655,0.0975020943590258,False
Feature_403,0.028544789021691542,-0.49915273268839755,0.7349179723436339,False
Feature_404,0.04454878504269366,-0.4392194850675636,0.06796420045144866,False
Feature_405,0.029169335048526854,0.8347520774099413,1.2226618131953388,False
Feature_406,0.09487114816505632,0.38265859679188363,0.5828702201260699,False
Feature_407,0.09197611736174892,0.43518732124617937,0.22314544857411425,False
Feature_408,0.17614177662536862,-1.3578628390179672,0.3365506589048228,True
Feature_409,0.15727692332558224,0.9671672395489403,0.11429098005753607,False
Feature_410,0.15902274074282108,0.7750844022805383,0.11585415714033237,False
Feature_411,0.12773078686669612,1.8064070175678533,0.05866733749716687,False
Feature_412,0.20409611110134268,-2.0725318637441688,0.6976694050912878,False
Feature_413,0.0035036284984579914,1.0716998359049423,1.709637970121668,False
Feature_414,0.05524022273170211,-0.5420410872935724,0.3684269119731625,False
Feature_415,0.02010875128903211,0.6498234080282809,0.017771679661285164,False
Feature_416,0.02659688574541306,-1.114723352059148,0.16075274568893308,True
Feature_417,0.5386655390328355,0.1142450831076623,0.4416638288593385,False
Feature_418,0.012711071804298979,1.3645660750200268,0.1928751929570174,False
Feature_419,0.06313015829690945,-0.7425185215306083,0.3784612237604419,False
Feature_420,0.07040749965285846,0.3662212792654085,0.4739001188237666,False
Feature_421,0.002530923238596849,-1.938971516743955,0.0640535420923536,False
Feature_422,0.03109035117252163,0.5877843997001836,0.011365906458584284,False
Feature_423,0.14324522322045183,-0.3209357212941513,0.43052785705847646,True
Feature_424,0.09517548002375643,-1.2252964564072362,0.3059207698234898,False
Feature_425,0.41275018834760124,1.3183947922016577,0.374399924186598,False
Feature_426,0.3260709229248222,-1.1764389630347316,1.073567218683979,False
Feature_427,0.021271118505467514,0.8382760423096173,0.33898529818486894,True
Feature_428,0.006544907114231342,1.899179590432948,3.181950597416421,True
Feature_429,0.21527462209525652,-1.148296493864087,0.01576763964862742,False
Feature_430,0.08546802797629581,1.260150745277924,0.24157865662997108,True
Feature_431,0.21430348686851555,-0.07041290714775421,0.2649551885040001,False
Feature_432,0.29191581951238527,3.2225545340264143,0.23706063589374024,False
Feature_433,0.1373157870133838,-0.47707426668314823,1.3811916231200692,False
Feature_434,0.05043189559870223,0.6251314507646558,1.6457795963895068,True
Feature_435,0.09663265311488778,1.2583551279438874,0.8372044044424765,False
Feature_436,0.06389541042765556,-0.7159461944706966,0.9165417441620022,False
Feature_437,0.1896736288059329,1.5793186597263116,0.643363781233425,True
Feature_438,0.05782510594196647,-1.0991272112128838,0.04226254211027152,False
Feature_439,0.06044728800945906,-2.3740612430844585,0.041851670841310105,False
Feature_440,0.20365685991972257,-2.888765907941803,1.1398910236607651,True
Feature_441,0.03955985800456791,0.5758632189548469,0.3790437391668602,False
Feature_442,0.019286726666957785,1.2352936552274698,0.5856203010370686,False
Feature_443,0.044298693864155636,-1.7157595122376297,0.32180157777933033,False
Feature_444,0.0841817569154659,-0.2108830704764245,0.7431777820984288,False
Feature_445,0.0032073057763452035,-0.550963687079015,1.5988014392745256,False
Feature_446,0.04298929248956778,0.09867195361897395,0.03331124468281478,False
Feature_447,0.08738951408029766,0.37565147078476435,0.00377302403577394,False
Feature_448,0.13870697507423388,-1.1927381876406036,0.2165575402126635,False
Feature_449,0.22709035817711787,0.7756294238228894,0.6769109735444983,True
Feature_450,0.026116870799865768,0.024152318506002603,0.024331866970527177,False
Feature_451,0.020482191780031148,1.4164630259359348,0.3267121244274852,False
Feature_452,0.008475101246345876,0.5219731480982019,0.061067486517042524,False
Feature_453,0.12924906524222154,0.9022382549466992,1.6414795301147467,False
Feature_454,0.04729824760673787,-0.291161660962112,0.08102472822667733,False
Feature_455,0.013760662643399769,-1.6330188249043682,0.2861780992481347,False
Feature_456,0.043380785754908946,0.41733830627437846,2.932170678532155,True
Feature_457,0.10261451374188324,-0.17648646703532422,0.16785559976980696,False
Feature_458,0.007965368667642043,0.5094396237979857,0.034847157628286635,False
Feature_459,0.06554570358338493,2.0339818527868907,0.022532030808076142,False
Feature_460,0.026315466174331666,0.4689509157061285,0.8486331324889231,False
Feature_461,0.13272591501320463,-0.3658531159675591,1.3791554940240278,False
Feature_462,0.07802304070262948,-0.9402739180798093,0.12630082033311946,True
Feature_463,0.045675004410437536,-0.7597040981178205,0.0005438041232010928,False
Feature_464,0.032346766658693626,0.38267102880215764,1.3225059600004698,False
Feature_465,0.020197483406199764,-0.9899776113333048,0.7492654377734419,False
Feature_466,0.044402904095976,-1.1175155641500871,0.8261057612804118,False
Feature_467,0.18974587648187136,1.320042041468907,0.43674932769351166,False
Feature_468,0.1412661856239305,1.3276551613789578,0.06815173955849212,False
Feature_469,0.06027049447162282,-1.2777766711573406,0.41661610561703394,False
Feature_470,0.04104928682830947,2.1813174883372883,0.4336322882504289,False
Feature_471,0.18688152519201864,0.3969085685736007,0.6205475147316067,False
Feature_472,0.05609633057184689,1.8300799246413606,0.2204498881950731,False
Feature_473,0.002184048451701307,2.1542940371155663,0.11642978296628388,False
Feature_474,0.045536437231102955,-0.679157387514927,0.19857690366453642,False
Feature_475,0.060703958787681214,-0.4812009085885954,0.21928570519549304,True
Feature_476,0.2672136695912891,-0.691702050977464,0.783260850247019,False
Feature_477,0.009605509561216039,0.32304848481769244,0.5096504819546169,False
Feature_478,0.17231035951112075,-0.8816448594964802,0.07707957921368765,False
Feature_479,0.07725972216643658,-2.0359978154520832,0.9189359068943864,True
Feature_480,0.17067525433873615,-0.04502270346631925,0.024347803358127675,False
Feature_481,0.07735579423738861,-0.8975603454288962,0.9806207853039253,False
Feature_482,0.03877806236905659,0.6855395857138774,0.037062283343119694,False
Feature_483,0.1313739118024835,0.028271149790998526,0.2720726681422444,False
Feature_484,0.09245893759985915,-2.2276897336465753,0.17332509185117792,False
Feature_485,0.052838156593713916,0.8713741834107344,0.05380985014186895,False
Feature_486,0.06478472540365,-0.23361655265198814,0.7441560984061956,False
Feature_487,0.006911305889625225,0.3973864310060395,0.38414153970265646,False
Feature_488,0.0761378921777366,0.9387931340518227,0.3950652308654117,False
Feature_489,0.028750753991762863,-0.41456776857981825,1.1614298945936867,False
Feature_490,0.0622375034214875,1.0167682104659634,0.5535373480166681,True
Feature_491,0.02558769098599691,0.8619967762756077,0.05787412054160539,False
Feature_492,0.07719053042321172,0.5188587102485214,0.19608336924137287,False
Feature_493,0.09032535092979815,-0.04750615436332814,0.03758681860964504,False
Feature_494,0.2376293322151334,-0.6520499824052877,0.07952158505549373,False
Feature_495,0.09744608849311112,-2.1035439495348984,0.1927367962597007,False
Feature_496,0.13094231998078523,0.1867063295809327,0.3044945875523565,False
Feature_497,0.05107940461370539,-0.8830803948370092,0.0717321006327807,True
Feature_498,0.030092406569671572,-0.011220300037696402,0.04140762129995833,False
Feature_499,0.10924345889977526,0.8421391374330311,0.49047280132094195,False
