feature_name,p_value,fold_change,adj_p_value,significant
Feature_394,0.012257859370651844,-0.10237173741424806,0.04289794663641609,False
Feature_395,0.12264482398004084,-0.4218665178841815,0.24578523058606097,False
Feature_396,0.04048281314594655,-0.7433789255851946,0.7141782243168442,False
Feature_397,0.2822032869887426,1.0550024760513825,0.7148896665319925,False
Feature_398,0.19146039262222925,0.5127286524422954,0.6711357289257904,False
Feature_399,0.1074838984923255,-0.5262299075149526,0.2864181331045904,False
Feature_400,0.05174701328282988,0.2042788491553529,0.038849041518973455,False
Feature_401,0.04931054690230078,-0.42588203506019573,0.33364858244236356,False
Feature_402,0.0018906132339830016,0.06816498947799429,0.9633462456433028,False
Feature_403,0.016812408417350235,0.3451304119452862,0.9823422687106518,False
Feature_404,0.11371705966680079,-0.4035343326087417,1.0676947790656433,True
Feature_405,0.014239873527687666,-0.46527843491503845,0.2735524039059202,False
Feature_406,0.2583562261313363,-1.1468867159312466,0.08199001519339914,False
Feature_407,0.0029114095745261088,-1.2701551977741892,0.15247423819908915,False
Feature_408,0.06700837744396206,1.6569702578937846,0.023315243112775327,False
Feature_409,0.018388665239698714,0.37038192310091983,0.039564951999530654,False
Feature_410,0.25686808953867823,0.14300828710864427,0.06506202560700787,False
Feature_411,0.2645082697998198,-0.9232484803319482,0.5053800231559192,False
Feature_412,0.010216558607309308,-0.5993365685423958,0.7965915552937306,False
Feature_413,0.020278109392387663,-0.5525132658704998,0.346563148063932,False
Feature_414,0.09783619699379152,0.4049128318799014,0.107003191135285,False
Feature_415,0.024369719912609177,-0.45993361842976543,0.09849121669316221,False
Feature_416,0.11548639441505736,-0.043922707685154515,0.7383462803324303,False
Feature_417,0.03464420924885342,-1.5526700850012893,0.24989136244334104,True
Feature_418,0.013654482582132197,0.36491534184069735,0.5233176666222598,False
Feature_419,0.16776853406249578,-0.4028438337754807,0.5223056040316619,False
Feature_420,0.14606978246114638,1.3218914640273955,1.5133832425596527,False
Feature_421,0.004480200907056628,-0.6347993386510095,0.2558516910420232,False
Feature_422,0.11338638825968234,-0.4764393115841989,0.42818930193471916,False
Feature_423,0.06200146008517541,0.5933175913439817,0.8306575365620068,True
Feature_424,0.009643261926017714,-1.6826950990976952,0.08304274487974597,False
Feature_425,0.153345603126945,-0.22279191575089166,1.0573924172063278,False
Feature_426,0.012379152936315885,0.11734996691178237,0.9338005701309794,False
Feature_427,0.012730865879121749,-0.2084191420349607,1.1455442108790561,False
Feature_428,0.5822539063733198,2.0319584800145827,0.5662317124481154,False
Feature_429,0.1690061751796413,0.9056889281873444,0.3741562155249375,False
Feature_430,0.041515590651311746,-0.7764972071273838,1.038027786811891,False
Feature_431,0.1355437541490072,0.2403365558514098,0.35359971085735853,False
Feature_432,0.07045400227642648,1.4130080865894525,0.057009958266727306,False
Feature_433,0.039773403151939224,-0.6847927082759424,0.015996609070383323,False
Feature_434,0.29811534622355895,0.45293342265441233,0.35765800726946745,False
Feature_435,0.05715220010330988,-2.1438072018767227,0.10409404591101468,False
Feature_436,0.03691787521340362,-1.3003654021682591,0.6244110089773713,False
Feature_437,0.057804735637615116,0.1567228008853551,0.541939966179362,False
Feature_438,0.03554086055100121,-0.32846392062149227,0.36622927116925597,False
Feature_439,0.23706849535740313,-0.3311739028983986,0.9572966751473211,False
Feature_440,0.06041242392748947,0.47899433434203037,0.07455154528633245,False
Feature_441,0.06076708093351351,0.28241709588154446,0.21057744913602516,False
Feature_442,0.049661387305465855,0.3211759262823529,0.02607286915609308,False
Feature_443,0.03255415247249196,0.9238149874265243,0.06789801750000062,False
Feature_444,0.41461495297537854,0.5113069409106097,0.44476265250159797,False
Feature_445,0.30420800641636925,-0.2511523160930918,0.3765108466715871,False
Feature_446,0.05766301451769287,1.746242439124084,0.1352303838682593,False
Feature_447,0.14377856787107754,0.04139245132487966,0.18789238654970006,False
Feature_448,0.01325110616198825,-0.1380040104790392,0.13918802227246455,False
Feature_449,0.032574428983844966,0.3232362947517249,1.3478690214832683,False
Feature_450,0.21206461770206064,1.903633482257637,0.6363537537259936,False
Feature_451,0.0003889700551300437,-0.8893396604985825,0.005494424483785588,False
Feature_452,0.19208707783077353,0.36916261215466906,0.41774400984234766,False
Feature_453,0.16477956551848355,0.08934319233095035,0.21801851240554637,False
Feature_454,0.09951185240440655,-0.6433293353650498,0.5308122250680981,False
Feature_455,0.11690255446058609,0.10973076161357226,0.25693878297355566,False
Feature_456,0.05883792788164889,-0.482888868316268,0.4137313661756026,False
Feature_457,0.039586042660996835,1.1556410586757955,0.09469704732228687,False
Feature_458,0.04981775278712589,0.7648049964436396,0.004060864511554895,False
Feature_459,0.10005077113743416,-0.2765505151081662,0.7465011207757104,False
Feature_460,0.07292108950450553,-1.1298775979195723,1.8140102449488802,False
Feature_461,0.12186854683216415,0.1970374811338998,0.38975183592983775,False
Feature_462,0.003022158062090587,0.2541618604785789,1.222360020476265,False
Feature_463,0.4320393173139431,-0.6982967903757578,0.01125590382969388,False
Feature_464,0.020639707871157008,0.5150863389573767,0.06638181259805546,False
Feature_465,0.03316202726210534,2.064495374244657,0.45810018680857667,True
Feature_466,0.061421451286279606,0.44898989751666923,0.25781052077969113,False
Feature_467,0.3776865137125504,0.21595799508816527,0.9722432964815536,True
Feature_468,0.2226978495776455,0.15275628378261347,0.1882159282517673,False
Feature_469,0.08053902738238901,-1.1105740071828694,0.18685458519705406,False
Feature_470,0.0009470036594711762,0.4839323121372481,0.7570209188638222,False
Feature_471,0.06583737838064385,0.038973559998436116,1.109733862950609,False
Feature_472,0.004349136029257086,-0.11076024010005096,0.4616632200846013,False
Feature_473,0.020994669947548075,0.78778501921851,0.28515168736190266,False
Feature_474,0.05836727571112064,1.0694563871579996,0.042535091098501655,False
Feature_475,0.15128244931055818,-0.21653477392551937,0.7838748279124373,False
Feature_476,0.00399085493854127,1.1383196559869169,1.6277593783234812,False
Feature_477,0.022694581109792555,-0.2787202407268424,0.544017980629805,False
Feature_478,0.4030273764394823,-0.36244185232969955,0.006580541049597129,False
Feature_479,0.012108748055448587,1.2500950228553243,0.6190785085794757,False
Feature_480,0.30895160708537733,1.2702548662569082,0.8623379211822225,False
Feature_481,0.024468322892746457,1.207346202830148,0.33966052334075175,False
Feature_482,0.6750391410511682,-0.5644958911231218,0.756826921246348,False
Feature_483,0.20929782231483435,0.6379925837827568,0.2751849859881745,False
Feature_484,0.0678631585669814,0.28282859710798086,0.3909048712237534,False
Feature_485,0.17203833550844727,-0.6627871622909993,0.04695368703455469,False
Feature_486,0.012774737076855664,0.7941569581645223,0.4262836303479334,False
Feature_487,0.04325489859751741,0.2713995902283441,0.45299089802660053,True
Feature_488,0.10205064753110869,-0.694952908707413,0.6266995704721366,False
Feature_489,0.051077922857630936,-0.9437101075869839,0.6829792929238572,False
Feature_490,0.07048209193951087,-0.5497053975439586,0.25130069147091294,False
Feature_491,0.01745826334481192,-0.13992069506536553,0.2762500617695772,False
Feature_492,0.0797039242533406,-1.9762232970440832,1.9047671173960494,False
Feature_493,0.2770833798364167,1.274759766072254,1.5725932842479804,False
Feature_494,0.36631654460264196,0.9365832613395826,0.37944993215076506,False
Feature_495,0.04285799342165115,2.6221549408450837,0.2086706525886664,False
Feature_496,0.0018340002135487496,-1.183809302388897,0.6015763679144729,False
Feature_497,0.13477796635382022,1.4276641621003945,0.5849945735938211,False
Feature_498,0.08393858155683609,-0.5385397642497283,0.44397473122958586,True
Feature_499,0.042395979170276876,-0.3491888220774522,0.06613334974114746,False
